vulnerability_id,vulnerability_aliases,affected_product,affected_subcomponent,status,status_notes,justification,impact_statement,action_statement,timestamp
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/remotedialer-proxy@v0.8.0-rc.3,pkg:golang/golang.org/x/crypto@v0.49.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-02T15:17:48Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/remotedialer-proxy@v0.8.0-rc.4,pkg:golang/golang.org/x/crypto@v0.49.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-02T15:17:40Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/remotedialer-proxy@v0.8.0-rc.5,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-02T15:16:52Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/remotedialer-proxy@v0.8.0-rc.6,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-02T15:16:44Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/remotedialer-proxy@v0.8.0-rc.7,pkg:golang/golang.org/x/crypto@v0.50.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/remotedialer@v0.4.4,pkg:golang/golang.org/x/crypto@v0.26.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/remotedialer@v0.5.0,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/remotedialer@v0.5.0-rc.1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/remotedialer@v0.5.2-rc.1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-02T15:14:56Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.28.15+rke2r1,pkg:golang/golang.org/x/crypto@v0.17.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.28.15-rc4+rke2r1,pkg:golang/golang.org/x/crypto@v0.17.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.29.15+rke2r1,pkg:golang/golang.org/x/crypto@v0.17.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.29.15-rc2+rke2r1,pkg:golang/golang.org/x/crypto@v0.17.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.30.14+rke2r2,pkg:golang/golang.org/x/crypto@v0.17.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.30.14-rc2+rke2r2,pkg:golang/golang.org/x/crypto@v0.17.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.31.14+rke2r2,pkg:golang/golang.org/x/crypto@v0.24.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.31.14-rc1+rke2r2,pkg:golang/golang.org/x/crypto@v0.24.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.31.14-rc2+rke2r2,pkg:golang/golang.org/x/crypto@v0.24.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.31.14-rc3+rke2r2,pkg:golang/golang.org/x/crypto@v0.24.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.31.14-rc4+rke2r2,pkg:golang/golang.org/x/crypto@v0.24.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.31.14-rc5+rke2r2,pkg:golang/golang.org/x/crypto@v0.24.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.31.14-rc6+rke2r2,pkg:golang/golang.org/x/crypto@v0.24.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13+rke2r1,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc1+rke2r1,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc1+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc10+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc11+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc12+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc13+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc2+rke2r1,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc2+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc3+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc4+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc5+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc6+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc7+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc8+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.32.13-rc9+rke2r2,pkg:golang/golang.org/x/crypto@v0.28.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.10+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.10+rke2r2,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.10+rke2r3,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.10-rc1+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.10-rc1+rke2r2,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.10-rc1+rke2r3,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.10-rc2+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.10-rc3+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.10-rc4+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.11+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.11-rc1+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.11-rc2+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.11-rc3+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.12+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.12+rke2r2,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.12-rc1+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.12-rc1+rke2r2,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.12-rc2+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.12-rc2+rke2r2,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.12-rc3+rke2r2,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13+rke2r1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-07-01T18:13:09Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13+rke2r2,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-05T06:56:49Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13-rc1+rke2r1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13-rc1+rke2r2,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-07-25T04:29:24Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13-rc2+rke2r1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13-rc2+rke2r2,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-07-25T04:25:51Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13-rc3+rke2r1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13-rc3+rke2r2,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-07-25T04:24:58Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13-rc4+rke2r1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-24T02:42:13Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13-rc4+rke2r2,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-07-26T04:27:43Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13-rc5+rke2r2,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-07-29T04:06:09Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13-rc6+rke2r2,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-07-31T04:15:31Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.13-rc7+rke2r2,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-04T04:53:22Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.9+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.9-rc1+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.33.9-rc2+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.10+rke2r1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-05T06:54:29Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.10-rc1+rke2r1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-07-25T04:26:44Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.10-rc2+rke2r1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-07-25T04:23:27Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.10-rc3+rke2r1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-07-26T04:25:20Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.10-rc4+rke2r1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-07-29T04:07:35Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.10-rc5+rke2r1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-07-31T04:16:51Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.10-rc6+rke2r1,pkg:golang/golang.org/x/crypto@v0.47.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-08-04T04:51:54Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.5+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.5-rc1+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.5-rc2+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.6+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.6+rke2r2,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.6+rke2r3,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.6-rc1+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.6-rc1+rke2r2,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.6-rc1+rke2r3,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.6-rc2+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.6-rc3+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.6-rc4+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.7+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.7-rc1+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.7-rc2+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.7-rc3+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.8+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.8+rke2r2,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.8-rc1+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.8-rc1+rke2r2,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.8-rc2+rke2r1,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
CVE-2026-39828,GO-2026-5014,pkg:golang/github.com/rancher/rke2@v1.34.8-rc2+rke2r2,pkg:golang/golang.org/x/crypto@v0.36.0,not_affected,,vulnerable_code_not_present,Govulncheck determined that the vulnerable code isn't called,,2026-06-19T00:00:00Z
