vulnerability_id,vulnerability_aliases,affected_product,affected_subcomponent,status,status_notes,justification,impact_statement,action_statement
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/grpc-ecosystem/grpc-health-probe","pkg:golang/github.com/go-jose/go-jose/v3@v3.0.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/grpc-ecosystem/grpc-health-probe","pkg:golang/github.com/go-jose/go-jose/v3@v3.0.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/hairyhenderson/gomplate/v3","pkg:golang/gopkg.in/square/go-jose.v2@v2.6.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/k3s-io/k3s","pkg:golang/gopkg.in/square/go-jose.v2@v2.6.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/kiali/kiali","pkg:golang/gopkg.in/square/go-jose.v2@v2.5.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/minio/minio","pkg:golang/gopkg.in/square/go-jose.v2@v2.6.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/rancher/confd","pkg:golang/gopkg.in/square/go-jose.v2@v2.5.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/rancher/rancher","pkg:golang/github.com/go-jose/go-jose/v3@v3.0.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/rancher/rancher","pkg:golang/github.com/go-jose/go-jose/v3@v3.0.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/rancher/rke2","pkg:golang/gopkg.in/square/go-jose.v2@v2.6.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/rancher/support-bundle-kit","pkg:golang/gopkg.in/square/go-jose.v2@v2.2.2","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/rancher/support-bundle-kit","pkg:golang/gopkg.in/square/go-jose.v2@v2.6.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/github.com/traefik/traefik/v2","pkg:golang/github.com/go-jose/go-jose/v3@v3.0.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/istio.io/istio","pkg:golang/github.com/go-jose/go-jose/v3@v3.0.1","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/istio.io/istio","pkg:golang/gopkg.in/square/go-jose.v2@v2.6.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/k8s.io/kubernetes","pkg:golang/gopkg.in/square/go-jose.v2@v2.2.2","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2631","CVE-2024-28180,GHSA-c5q2-7r4c-mv6g","pkg:golang/k8s.io/kubernetes","pkg:golang/gopkg.in/square/go-jose.v2@v2.6.0","not_affected","","vulnerable_code_not_in_execute_path","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2632","CVE-2024-28122,GHSA-hj3v-m684-v259","pkg:golang/istio.io/istio","pkg:golang/github.com/lestrrat-go/jwx@v1.2.26","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2632","CVE-2024-28122,GHSA-hj3v-m684-v259","pkg:golang/istio.io/istio","pkg:golang/github.com/lestrrat-go/jwx@v1.2.28","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/Mirantis/cri-dockerd","pkg:golang/github.com/docker/docker@v23.0.3+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/Mirantis/cri-dockerd","pkg:golang/github.com/docker/docker@v24.0.9+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/buildpacks/lifecycle","pkg:golang/github.com/docker/docker@v23.0.4+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/cilium/cilium","pkg:golang/github.com/docker/docker@v24.0.7+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/containerd/containerd","pkg:golang/github.com/docker/docker@v24.0.7+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/derailed/k9s","pkg:golang/github.com/docker/docker@v20.10.21+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/derailed/k9s","pkg:golang/github.com/docker/docker@v24.0.7+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/harvester/docker-machine-driver-harvester","pkg:golang/github.com/docker/docker@v1.4.2-0.20200203170920-46ec8731fbce","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/harvester/docker-machine-driver-harvester","pkg:golang/github.com/docker/docker@v20.10.27+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/harvester/docker-machine-driver-harvester","pkg:golang/github.com/docker/docker@v20.10.9+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/harvester/harvester","pkg:golang/github.com/docker/docker@v20.10.9+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/harvester/harvester","pkg:golang/github.com/docker/docker@v24.0.6+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/harvester/harvester-installer","pkg:golang/github.com/docker/docker@v20.10.27+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/helm/helm-mapkubeapis","pkg:golang/github.com/docker/docker@v23.0.1+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/k3s-io/helm-set-status","pkg:golang/github.com/docker/docker@v17.12.0-ce-rc1.0.20200618181300-9dc6525e6118+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/k3s-io/helm-set-status","pkg:golang/github.com/docker/docker@v20.10.17+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/k3s-io/helm-set-status","pkg:golang/github.com/docker/docker@v23.0.1+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/k3s-io/k3s","pkg:golang/github.com/docker/docker@v24.0.10-0.20240723193628-852759a7df45+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/k3s-io/k3s","pkg:golang/github.com/docker/docker@v24.0.8+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/kubernetes-sigs/cri-tools","pkg:golang/github.com/docker/docker@v23.0.1+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/kubernetes-sigs/cri-tools","pkg:golang/github.com/docker/docker@v24.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/kubernetes-sigs/cri-tools","pkg:golang/github.com/docker/docker@v24.0.7+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/linode/docker-machine-driver-linode","pkg:golang/github.com/docker/docker@v20.10.25+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/bundle-install","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/bundler","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/composer","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/conda-env-update","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/cpython","pkg:golang/github.com/docker/docker@v20.10.3-0.20221013203545-33ab36d6b304+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/dotnet-core-aspnet-runtime","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/dotnet-core-sdk","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/dotnet-execute","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/dotnet-publish","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/go-build","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/go-dist","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/go-mod-vendor","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/httpd","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/icu","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/miniconda","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/mri","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/nginx","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/node-engine","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/npm-install","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/passenger","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/php-dist","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/pip","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/pip-install","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/pipenv","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/pipenv-install","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/poetry","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/poetry-install","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/vsdbg","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/yarn","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/paketo-buildpacks/yarn-install","pkg:golang/github.com/docker/docker@v23.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/prometheus/prometheus","pkg:golang/github.com/docker/docker@v20.10.23+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/prometheus/prometheus","pkg:golang/github.com/docker/docker@v24.0.2+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/fleet","pkg:golang/github.com/docker/docker@v23.0.11+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/fleet","pkg:golang/github.com/docker/docker@v23.0.13+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/fleet","pkg:golang/github.com/docker/docker@v23.0.14+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/fleet","pkg:golang/github.com/docker/docker@v23.0.15+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/kube-api-auth","pkg:golang/github.com/docker/docker@v20.10.24+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/kube-api-auth","pkg:golang/github.com/docker/docker@v20.10.27+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/kube-api-auth","pkg:golang/github.com/docker/docker@v20.10.6+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/rancher","pkg:golang/github.com/docker/docker@v20.10.25+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/rancher","pkg:golang/github.com/docker/docker@v20.10.27+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/rke2","pkg:golang/github.com/docker/docker@v24.0.10-0.20240723193628-852759a7df45+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/rke2","pkg:golang/github.com/docker/docker@v24.0.8+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/system-agent","pkg:golang/github.com/docker/docker@v24.0.7+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/wharfie","pkg:golang/github.com/docker/docker@v20.10.10+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/wharfie","pkg:golang/github.com/docker/docker@v20.10.20+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/wharfie","pkg:golang/github.com/docker/docker@v20.10.26+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/wharfie","pkg:golang/github.com/docker/docker@v20.10.27+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/rancher/wharfie","pkg:golang/github.com/docker/docker@v24.0.0+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/github.com/traefik/traefik/v2","pkg:golang/github.com/docker/docker@v20.10.21+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/helm.sh/helm/v3","pkg:golang/github.com/docker/docker@v20.10.14+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/helm.sh/helm/v3","pkg:golang/github.com/docker/docker@v20.10.21+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/helm.sh/helm/v3","pkg:golang/github.com/docker/docker@v24.0.7+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/helm.sh/helm/v3","pkg:golang/github.com/docker/docker@v24.0.9+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/helm.sh/helm/v3","pkg:golang/github.com/docker/docker@v25.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/istio.io/istio","pkg:golang/github.com/docker/docker@v24.0.7+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/istio.io/istio","pkg:golang/github.com/docker/docker@v25.0.5+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/k8s.io/kubernetes","pkg:golang/github.com/docker/docker@v20.10.24+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2659","CVE-2024-29018,GHSA-mq39-4gv4-mvpx","pkg:golang/k8s.io/kubernetes","pkg:golang/github.com/docker/docker@v20.10.27+incompatible","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2687","CVE-2023-45288,GHSA-4v7x-pqxf-cx7m","pkg:golang/github.com/k8snetworkplumbingwg/sriov-cni","pkg:golang/stdlib@v1.21.8","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2687","CVE-2023-45288,GHSA-4v7x-pqxf-cx7m","pkg:golang/github.com/messagebird/sachet","pkg:golang/golang.org/x/net@v0.0.0-20210726213435-c6fcb2dbf985","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"GO-2024-2687","CVE-2023-45288,GHSA-4v7x-pqxf-cx7m","pkg:golang/github.com/mikefarah/yq/v4","pkg:golang/golang.org/x/net@v0.22.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
